reviewId,userName,content,score,at,replyContent,repliedAt,clean_text,cluster,theme,sentiment_score,sentiment
1c22ab40-7ce6-48d0-af72-09e0a4740bea,Michelle Estacaan,I have a great experience in SheIn. I love the design of their clothing and I really love all the items I have received in this shop. In this shop the items are affordable yet elegant and classy🥰,5,2025-05-30 01:11:40,,,i have a great experience in shein i love the design of their clothing and i really love all the items i have received in this shop in this shop the items are affordable yet elegant and classy,0,Product Quality & Value,0.987586498260498,POSITIVE
68b4d293-8f7d-432c-8018-0da80b698550,Kimberly Garcia,SHEIN ABUSES YOUTH WORKERS,1,2025-05-29 22:00:55,,,shein abuses youth workers,0,Product Quality & Value,-0.8605139851570129,NEGATIVE
99d88742-f677-4e91-a1e9-c6cbf9a53d00,Anita Rhodes,This app. constantly interrupts anything else I am doing on my tablet I do not like it it is annoying.,1,2025-05-29 21:26:34,,,this app constantly interrupts anything else i am doing on my tablet i do not like it it is annoying,2,App Experience & Ads,-0.9170222878456116,NEGATIVE
5957f2cf-b52a-4df0-85d3-717ad5230447,Kimmy “Kimberly”,"their XL is like size ,8 I think it says . I'm an average woman add larger sizes",3,2025-05-29 20:15:45,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-29 21:57:31,their xl is like size 8 i think it says  im an average woman add larger sizes,0,Product Quality & Value,0.0,NEUTRAL
d83c3758-67f6-4510-ac80-c9b6d4fe4a65,Jane Nalubwama,"Am really stressed out my package is withheld by fedex because of the mistake in address instead of 2175 bvld, I wrote 2157, they told me to contact shein so that they can modify the shipping address, have tried contacting customer care of shein there is no solution would you please contact fedex so that they can change my shipping address. I need my order and am traveling soon. and always put a sellers contact so that we can contact them because your whatsup has no use",2,2025-05-29 18:53:15,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-29 21:57:51,am really stressed out my package is withheld by fedex because of the mistake in address instead of 2175 bvld i wrote 2157 they told me to contact shein so that they can modify the shipping address have tried contacting customer care of shein there is no solution would you please contact fedex so that they can change my shipping address i need my order and am traveling soon and always put a sellers contact so that we can contact them because your whatsup has no use,1,Order & Delivery Issues,-0.8760406374931335,NEGATIVE
88a4bfa2-9be2-4e58-b358-5bc669a5c2f3,Zenande Madulini,I love this app it makes life easier.,5,2025-05-29 18:18:12,,,i love this app it makes life easier,2,App Experience & Ads,0.9777226448059082,POSITIVE
015ac0e4-8fe5-43ca-951f-85a305c1f4f9,Bella Terlaje,"False Advertisement, There's this 10 free gift advertisement you select 10 things to receive free of charge with free shipping. At the very end it tells you to invite people, which I have. It kept telling me I just need to invite one & even when they joined it just repeats itself saying I'm very close to getting 10 free gifts, that I just need to invite one more. What a Scam!",1,2025-05-29 18:16:15,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-29 21:57:56,false advertisement theres this 10 free gift advertisement you select 10 things to receive free of charge with free shipping at the very end it tells you to invite people which i have it kept telling me i just need to invite one  even when they joined it just repeats itself saying im very close to getting 10 free gifts that i just need to invite one more what a scam,1,Order & Delivery Issues,-0.5388005375862122,NEGATIVE
ec32bfad-b52e-4cd8-9d33-dbb1b24692e8,Farhana Haque,Display one price in the listing but after adding to the cart if there are multiple items to ship price increase significantly. Either their app has issue or there intension is to attract people to buy items showing low price. In fact I used to buy more when I gor the original pricing.,1,2025-05-29 17:46:25,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-29 21:58:42,display one price in the listing but after adding to the cart if there are multiple items to ship price increase significantly either their app has issue or there intension is to attract people to buy items showing low price in fact i used to buy more when i gor the original pricing,1,Order & Delivery Issues,0.0,NEUTRAL
ac35851c-2fa9-4ce1-b163-dad7f400f709,Kim King,"Do not use this, everything is cheap and poorly. not worth it",1,2025-05-29 17:37:33,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-29 21:58:36,do not use this everything is cheap and poorly not worth it,0,Product Quality & Value,-0.930177628993988,NEGATIVE
6561e470-ef91-459a-9ac2-ed2bcf0168c0,Shantel Williams,how to unsuspend my account?,2,2025-05-29 16:21:39,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-29 21:55:11,how to unsuspend my account,1,Order & Delivery Issues,0.0,NEUTRAL
9345a8ac-78d1-4279-b815-1c91616ef202,Casey McIntyre,"it seemed great at first. a few free items, low prices, flashy ads. then I got the items and they weren't all as advertised. I started inviting friends to gain promotions but the promotions weren't honest. feeding the dog is a disrespectful exercise. it gets to the point where you're not even gaining any momentum the more you feed them. TEMU did the same thing. I'm consistently denied promotions that I see my friends getting and for that I think I'm done. Shein can do better.",1,2025-05-29 16:13:41,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-29 21:49:15,it seemed great at first a few free items low prices flashy ads then i got the items and they werent all as advertised i started inviting friends to gain promotions but the promotions werent honest feeding the dog is a disrespectful exercise it gets to the point where youre not even gaining any momentum the more you feed them temu did the same thing im consistently denied promotions that i see my friends getting and for that i think im done shein can do better,1,Order & Delivery Issues,-0.7096940875053406,NEGATIVE
